c instance by G2
-75 -5 95 0
-21 -4 8 0
-85 -13 70 0
43 -31 40 0
40 10 66 0
-82 -45 -88 0
-69 -13 37 0
-72 -88 69 0
73 70 -19 0
10 87 11 0
30 -21 65 0
79 84 40 0
11 48 94 0
48 73 -32 0
-14 -74 -80 0
78 -21 -30 0
91 24 4 0
12 -90 4 0
-100 92 87 0
-31 -21 34 0
76 -63 22 0
63 81 -17 0
86 -19 67 0
10 23 -5 0
53 -33 -84 0
74 -93 71 0
68 22 -67 0
-74 89 48 0
-69 64 -86 0
-43 -31 -28 0
27 16 -65 0
76 -10 -35 0
64 52 58 0
69 -45 -62 0
-98 -94 31 0
-60 82 -96 0
-72 2 -1 0
58 8 9 0
82 -17 -99 0
-83 55 -73 0
-81 -42 39 0
-23 -62 66 0
-81 85 41 0
68 85 72 0
44 -17 97 0
-54 78 86 0
18 -76 -10 0
39 93 43 0
-51 -88 76 0
100 52 -92 0
16 94 57 0
-14 73 -28 0
21 -33 19 0
17 -88 -97 0
-53 47 -44 0
-5 -7 -70 0
67 -44 -17 0
59 34 -72 0
93 49 -100 0
-78 60 30 0
-43 10 73 0
-12 81 38 0
-35 53 -10 0
95 52 -53 0
1 98 11 0
-66 -56 99 0
-91 49 -2 0
-19 46 7 0
10 6 95 0
100 -75 -30 0
23 -75 58 0
29 -11 89 0
74 -30 -55 0
73 -81 28 0
63 39 -12 0
62 7 8 0
-71 100 -67 0
8 71 82 0
57 81 72 0
-93 -83 -84 0
-89 -6 -56 0
-55 -63 17 0
43 -11 4 0
-62 77 19 0
100 -46 34 0
-37 38 -20 0
-83 48 -2 0
47 82 22 0
59 43 31 0
94 90 59 0
63 -87 -37 0
27 -78 79 0
53 -11 -29 0
97 91 5 0
-48 -98 21 0
34 -62 -73 0
-9 -79 21 0
94 98 -48 0
-7 23 -91 0
-66 -76 89 0
88 64 -62 0
-49 -10 40 0
-63 -88 -6 0
-96 -68 -2 0
44 58 -55 0
-52 82 -36 0
13 44 56 0
-99 25 97 0
28 -83 24 0
-16 93 57 0
56 76 -8 0
-92 26 -13 0
-32 60 53 0
-54 43 24 0
-36 -95 29 0
-12 52 26 0
28 -69 76 0
63 -6 -68 0
8 62 86 0
-97 7 53 0
24 -90 -85 0
38 24 4 0
-89 70 32 0
88 -21 -17 0
30 -15 56 0
5 -43 9 0
65 -40 -14 0
-79 -84 14 0
-61 14 34 0
42 29 13 0
34 -65 59 0
58 90 99 0
40 19 51 0
-91 -50 78 0
-6 52 53 0
59 -88 74 0
-59 86 34 0
77 36 -43 0
-16 -12 38 0
-77 62 41 0
9 -58 -66 0
-4 -51 -21 0
6 84 15 0
-45 -24 26 0
-76 -52 58 0
-85 -30 93 0
-25 -88 43 0
7 -24 -46 0
-73 -14 95 0
52 18 21 0
-51 75 15 0
33 -42 8 0
39 -43 -91 0
-89 1 -51 0
-14 71 -28 0
76 -73 98 0
-96 -23 60 0
60 68 -50 0
-15 93 -66 0
100 -88 -75 0
-74 18 -29 0
46 51 -32 0
-11 71 -34 0
61 -21 83 0
-12 17 87 0
88 71 -60 0
-97 62 -13 0
10 53 -41 0
67 -60 48 0
59 -93 64 0
69 72 -33 0
32 -36 -34 0
-46 -95 -10 0
-84 -60 -93 0
-85 60 -10 0
-92 -96 10 0
-87 56 52 0
83 -72 97 0
80 64 -82 0
-85 -3 -72 0
-10 89 93 0
27 59 91 0
34 27 44 0
18 -75 -38 0
-29 -3 58 0
-48 97 -15 0
76 -50 -60 0
-25 -58 67 0
34 22 81 0
-60 -33 20 0
-96 -54 -83 0
48 -30 59 0
-93 -25 46 0
29 -95 47 0
-23 -59 -55 0
-9 48 82 0
-27 -19 -62 0
-75 -61 7 0
-64 -55 -30 0
-27 -90 75 0
41 85 6 0
-95 1 51 0
80 -68 -96 0
-52 45 38 0
98 -70 -28 0
-94 -49 -20 0
53 -47 -23 0
-45 -96 -56 0
22 -8 -30 0
24 6 -73 0
-97 -81 16 0
-50 -4 62 0
-85 -43 -78 0
35 4 38 0
7 -13 -94 0
-45 -76 35 0
-64 -92 74 0
-15 54 -81 0
12 -1 -30 0
22 84 -76 0
-23 95 39 0
75 -1 98 0
-40 -26 17 0
44 71 53 0
52 7 31 0
89 7 47 0
-77 -47 -5 0
-3 52 -91 0
14 42 -44 0
25 86 -22 0
-81 -72 -95 0
80 72 6 0
-41 -83 -36 0
83 -14 -12 0
-97 18 -13 0
61 4 -32 0
-81 -98 96 0
91 14 -58 0
-96 16 19 0
23 12 24 0
97 -19 -63 0
-35 5 12 0
-86 71 87 0
-2 -98 -81 0
-68 94 53 0
-1 -15 9 0
18 49 -19 0
-7 -1 -55 0
38 -94 -87 0
8 -9 76 0
29 -85 86 0
57 61 -66 0
-21 77 91 0
14 -87 -77 0
83 78 -44 0
-60 -47 50 0
-88 44 82 0
43 -15 -13 0
-84 74 -69 0
52 11 -49 0
-90 -16 -54 0
59 -44 -40 0
89 50 49 0
-93 -32 94 0
22 46 -53 0
25 -69 -65 0
-82 83 -41 0
76 -84 17 0
40 33 57 0
-83 -85 55 0
3 58 -20 0
-9 -94 -89 0
-43 58 14 0
7 -38 -6 0
73 -54 -5 0
-51 -85 15 0
-82 -83 -18 0
-44 -98 83 0
-3 -19 -100 0
-51 84 -46 0
76 60 34 0
89 97 -8 0
7 35 -5 0
81 -19 -83 0
-93 -66 68 0
43 -9 -92 0
-55 60 47 0
-36 29 96 0
-79 30 -66 0
95 15 -55 0
-80 -42 50 0
70 88 -46 0
81 49 62 0
27 9 86 0
94 5 96 0
45 -61 85 0
-55 -98 52 0
88 -28 -86 0
63 7 -72 0
88 23 -87 0
-21 81 -93 0
-29 -48 5 0
-67 -48 93 0
60 -94 80 0
-95 -56 57 0
-57 -30 -51 0
-94 -2 -75 0
86 79 -24 0
49 16 -57 0
-29 -5 -59 0
-48 -63 94 0
-27 -63 -22 0
-92 77 -95 0
58 47 20 0
-62 5 90 0
70 -59 11 0
-30 23 85 0
-61 -25 -64 0
48 -73 -34 0
-89 80 -79 0
-55 -36 -26 0
-58 -89 -59 0
-20 -82 24 0
30 -16 68 0
-21 -60 73 0
-19 13 9 0
-24 89 -7 0
-67 -16 44 0
12 -95 -42 0
18 -78 -80 0
-73 -28 -5 0
-89 -22 -28 0
91 46 -24 0
-38 -28 91 0
-83 15 -40 0
78 4 -25 0
25 26 46 0
-25 49 -23 0
-16 54 -5 0
-3 -91 77 0
53 -40 100 0
90 95 19 0
38 29 74 0
-1 -90 -33 0
-29 -10 18 0
97 -22 93 0
33 -43 51 0
67 -69 12 0
-36 38 1 0
100 2 89 0
-52 80 -9 0
-27 -14 -92 0
-100 -79 95 0
39 -73 3 0
1 -64 89 0
-78 2 -35 0
75 98 100 0
1 44 88 0
82 -37 -3 0
-37 -39 -68 0
83 63 -60 0
35 -2 21 0
-39 82 11 0
39 -44 84 0
36 -74 37 0
-83 -56 44 0
5 56 -74 0
-51 91 -88 0
51 86 -79 0
-36 -24 48 0
-15 -31 49 0
69 -85 -25 0
56 17 -92 0
93 -62 67 0
-33 -47 59 0
-90 -30 44 0
34 88 10 0
80 59 65 0
76 82 -28 0
75 34 -81 0
-73 42 -80 0
-59 -58 -79 0
66 29 50 0
17 16 57 0
-50 34 -7 0
13 24 53 0
33 -17 -32 0
-33 7 -45 0
-4 41 -65 0
32 -13 -65 0
-36 84 32 0
25 58 -30 0
-97 9 19 0
69 71 46 0
51 1 24 0
-46 -45 -50 0
-72 55 -26 0
-62 18 -52 0
-25 -79 17 0
-8 35 -15 0
-39 91 57 0
14 -52 -50 0
43 96 69 0
-36 100 -78 0
-13 75 -73 0
-14 39 99 0
90 1 -23 0
90 -69 64 0
-50 -69 -91 0
91 42 73 0
-93 -25 -77 0
32 -17 -55 0
-89 -43 95 0
-51 -22 -47 0
40 -98 -61 0
56 16 -31 0
-57 -23 -36 0
64 73 -42 0
-95 76 85 0
65 -79 -49 0
2 -65 21 0
-71 -60 -52 0
-77 60 17 0
-87 99 -56 0
-72 23 -51 0
91 -67 92 0
-10 93 -24 0
-92 98 -6 0
-96 -19 2 0
11 -52 45 0
37 -69 13 0
97 60 41 0
82 -19 -2 0
9 53 32 0
-56 -51 -88 0
52 -60 -29 0
-13 62 59 0
78 -70 40 0
95 29 84 0
-55 -48 15 0
62 97 27 0
68 11 -80 0
100 -38 90 0
36 -75 -4 0
11 62 -76 0
20 64 52 0
99 47 -78 0
12 73 -35 0
-75 91 58 0
47 6 -52 0
-36 95 14 0
-77 -23 1 0
9 -63 -32 0
-3 22 -67 0
15 -38 -56 0
100 -50 -15 0
-69 67 68 0
-56 -74 26 0
-2 -55 68 0
18 66 -39 0
45 -46 -20 0
51 -47 49 0
100 45 82 0
-13 90 87 0
59 -24 17 0
-32 13 -25 0
48 -46 51 0
-68 -63 91 0
-14 -69 -23 0
-14 -4 -1 0
84 -100 7 0
49 -19 -40 0
-42 -36 53 0
81 16 85 0
-84 -89 -80 0
99 75 -81 0
45 54 -25 0
-50 -41 -66 0
36 85 32 0
-51 -32 -25 0
5 7 80 0
-13 -91 -10 0
69 66 8 0
49 39 -59 0
-50 -80 -4 0
-5 -17 -81 0
-6 42 -44 0
12 48 18 0
-90 -60 75 0
-59 -97 -6 0
89 35 10 0
93 62 -49 0
53 -22 -37 0
63 4 -87 0
-15 99 -58 0
-58 -15 -48 0
-45 94 82 0
17 -14 45 0
-93 -83 58 0
-63 -97 -2 0
-86 87 30 0
-79 58 -85 0
-90 53 -31 0
-3 -7 72 0
-73 12 -42 0
-3 79 -53 0
-76 -32 69 0
-5 -77 60 0
43 15 41 0
16 -22 -9 0
73 -96 -46 0
-96 59 71 0
34 92 3 0
8 52 -15 0
58 67 82 0
62 41 98 0
16 -13 -30 0
-76 -15 11 0
-28 37 98 0
25 -7 -14 0
-70 -53 -64 0
-15 30 61 0
4 -23 -68 0
22 28 56 0
93 -51 79 0
-66 53 92 0
11 -16 15 0
-79 39 -60 0
-60 -99 15 0
-76 56 47 0
33 -4 91 0
-2 95 -55 0
75 -67 41 0
8 -23 -69 0
-98 -56 24 0
-87 93 -98 0
88 -31 -55 0
16 19 -45 0
20 17 50 0
-35 87 97 0
87 7 10 0
-48 22 58 0
53 61 -60 0
-48 -29 -6 0
52 -41 -35 0
-22 53 -23 0
-22 -41 19 0
69 -9 -28 0
82 32 -53 0
20 96 -71 0
68 89 -14 0
-41 51 15 0
-7 -6 -48 0
-28 85 -9 0
-15 -22 -76 0
57 75 46 0
-13 -53 41 0
-22 52 78 0
-96 49 -7 0
5 -2 -41 0
-75 -12 -83 0
-45 60 85 0
-10 -75 -57 0
47 56 -14 0
100 -88 79 0
-93 -60 -95 0
-51 -58 -83 0
100 92 -16 0
51 -20 22 0
-84 -89 67 0
75 98 31 0
80 -62 -40 0
-36 -78 17 0
-19 39 95 0
-7 -27 -46 0
29 34 98 0
12 49 -7 0
-51 79 -93 0
-20 66 -67 0
36 33 8 0
-21 33 -6 0
-68 -35 -15 0
-77 35 -75 0
1 27 -53 0
-27 -6 94 0
95 -90 -53 0
-67 -91 -30 0
-55 -7 -24 0
28 23 -48 0
99 54 15 0
11 -24 54 0
-6 12 39 0
-100 66 -81 0
96 35 -65 0
-92 -24 95 0
-2 -89 94 0
-32 55 73 0
93 -88 -30 0
-84 53 67 0
-32 -27 -99 0
-89 -57 43 0
-51 -28 18 0
-5 -62 -14 0
95 -33 -79 0
-99 -80 -81 0
85 -14 44 0
48 88 36 0
37 52 51 0
80 91 -98 0
-95 -21 74 0
13 22 -35 0
32 -90 100 0
-56 -83 -65 0
65 63 -48 0
-50 -12 -28 0
-62 -90 -20 0
-11 93 47 0
76 57 55 0
-90 10 -60 0
66 56 64 0
-70 67 -6 0
-43 -92 -44 0
-73 36 -48 0
-47 26 41 0
-10 71 -53 0
27 22 29 0
-8 99 -58 0
-56 45 8 0
53 51 -18 0
-30 93 -52 0
-14 57 -5 0
31 -68 44 0
-67 -97 -36 0
45 4 -78 0
-35 -96 59 0
-26 12 -72 0
49 47 75 0
70 54 -65 0
33 67 9 0
-21 -47 -86 0
27 -18 29 0
39 89 7 0
-10 -73 -29 0
-56 99 63 0
83 -97 -75 0
98 71 -1 0
80 -7 11 0
95 -76 -4 0
47 19 -85 0
-87 -90 52 0
-76 -47 50 0
-80 57 -100 0
-38 -5 -85 0
-82 83 -50 0
-76 23 -87 0
68 61 4 0
25 -11 47 0
-87 35 -2 0
24 2 30 0
73 15 -3 0
-25 -81 -46 0
8 35 36 0
-69 41 26 0
32 97 66 0
-29 -6 46 0
-33 70 40 0
-92 -46 98 0
11 49 -59 0
29 49 -54 0
-3 -44 -46 0
91 42 -76 0
-98 -99 -14 0
74 8 -80 0
-40 62 -73 0
32 -90 86 0
21 -37 3 0
-58 -39 88 0
45 23 -92 0
-15 -45 86 0
100 66 -89 0
-75 -85 -60 0
5 -90 21 0
24 67 -39 0
97 98 68 0
77 54 40 0
65 39 21 0
69 53 -82 0
-67 -50 17 0
75 -21 92 0
-90 -40 -17 0
-6 71 -10 0
-28 1 36 0
25 15 3 0
22 -41 -94 0
5 -17 -62 0
37 -78 -30 0
-83 80 68 0
-82 98 8 0
-16 52 93 0
-89 -79 32 0
75 -64 -3 0
-80 73 -51 0
96 43 -29 0
-24 91 20 0
11 -27 74 0
-68 51 36 0
-71 -74 63 0
90 89 -28 0
-36 21 89 0
64 7 17 0
79 -68 -6 0
-35 73 -90 0
-66 85 -74 0
96 14 -92 0
6 -76 15 0
30 72 81 0
28 64 -69 0
-93 34 -24 0
42 -43 -91 0
-72 -71 -33 0
-6 69 56 0
26 -59 46 0
-41 -100 6 0
-16 24 -91 0
-79 28 60 0
76 -20 16 0
-22 80 100 0
16 -69 -94 0
-25 -78 70 0
16 57 73 0
-39 -93 -61 0
18 -79 -55 0
-50 -1 10 0
-86 11 -32 0
-55 -81 57 0
99 59 12 0
14 60 40 0
-73 -83 -3 0
-51 69 73 0
62 28 53 0
-35 -73 -72 0
67 -95 -54 0
-82 15 63 0
-51 27 39 0
-6 -3 33 0
68 -51 -27 0
83 -100 58 0
30 22 -66 0
91 -58 -47 0
26 39 15 0
-60 -52 -67 0
20 34 73 0
-91 72 -48 0
-6 -44 2 0
-82 -78 -81 0
-71 -31 87 0
82 20 -62 0
-23 50 69 0
53 -18 -26 0
78 84 -76 0
17 46 -33 0
29 -34 53 0
-51 98 -2 0
-20 82 -72 0
82 25 96 0
36 -99 -90 0
-5 50 93 0
-43 91 55 0
-84 59 19 0
18 21 -20 0
34 52 41 0
-23 -28 87 0
-16 -81 -50 0
53 -91 6 0
9 21 -100 0
-32 3 -94 0
54 59 -18 0
85 63 -57 0
62 93 -41 0
54 -25 -35 0
100 58 62 0
-94 -63 24 0
-76 47 -63 0
-31 89 -13 0
63 73 -36 0
86 -35 90 0
-54 81 -8 0
94 -89 60 0
11 -97 -39 0
61 -92 62 0
-73 -49 91 0
15 -72 75 0
-12 -42 -11 0
77 -94 47 0
49 -37 15 0
-85 63 -37 0
-8 11 64 0
8 -96 -88 0
-13 -37 31 0
-29 -45 69 0
-80 -58 -62 0
-11 24 44 0
-20 -80 -91 0
-43 -31 -18 0
71 -4 -28 0
3 95 47 0
54 -33 71 0
6 86 -87 0
77 -19 -88 0
-55 32 -37 0
-100 -66 22 0
-55 60 7 0
-64 65 59 0
-44 -2 -73 0
5 -45 -24 0
56 -42 99 0
61 -56 -37 0
-90 -31 4 0
79 -91 22 0
26 -18 23 0
80 -32 9 0
-31 -76 -24 0
59 72 -96 0
19 93 -16 0
-26 -60 87 0
-90 13 -61 0
49 -9 -95 0
-56 -63 82 0
-7 81 62 0
-35 59 72 0
-39 -65 -25 0
18 -63 85 0
-37 50 27 0
39 51 -27 0
63 -54 -6 0
41 -72 -13 0
20 96 74 0
9 -38 12 0
-67 -56 28 0
-77 -96 -1 0
76 -73 66 0
65 39 -10 0
65 60 -21 0
-57 -94 11 0
-89 -63 88 0
-50 -10 60 0
91 77 -56 0
89 82 76 0
-30 -48 -8 0
33 -64 -95 0
-41 39 -46 0
51 44 63 0
-66 -64 35 0
89 83 -67 0
82 17 66 0
-92 75 54 0
47 99 -52 0
-83 82 -45 0
-98 78 -19 0
7 -27 67 0
-10 -64 60 0
64 -47 82 0
-58 -7 -62 0
34 91 77 0
-10 -47 63 0
23 -99 -81 0
-14 94 -79 0
57 65 28 0
24 -29 -68 0
68 17 93 0
-16 60 -21 0
71 -96 48 0
-78 -15 48 0
-51 -94 -100 0
26 19 -14 0
43 92 -68 0
-100 -25 -81 0
84 -64 16 0
-27 46 -32 0
100 34 -89 0
-95 -61 -70 0
-15 66 57 0
-48 14 4 0
20 73 -78 0
52 70 -75 0
41 2 16 0
-85 59 10 0
56 88 71 0
-10 -13 -25 0
-43 -25 -66 0
-12 9 14 0
-28 43 -78 0
94 39 78 0
-3 28 37 0
60 75 93 0
-25 -37 -70 0
99 -13 43 0
-9 3 11 0
4 -43 84 0
-78 -15 87 0
71 -28 84 0
-13 -87 5 0
10 -9 34 0
72 62 80 0
88 -91 25 0
-91 58 -78 0
-97 87 88 0
-47 43 18 0
-6 64 -61 0
90 -92 -71 0
-49 -21 -12 0
72 9 -78 0
-95 25 -89 0
-46 -65 77 0
-22 -6 -90 0
-57 -18 -64 0
-62 16 18 0
7 -6 37 0
45 -58 -79 0
72 -7 8 0
47 -40 -65 0
96 55 -80 0
-9 22 66 0
31 -49 45 0
23 -14 -64 0
89 91 -18 0
58 -40 6 0
-100 35 20 0
-56 -7 33 0
-86 -7 -60 0
-81 77 -29 0
38 -26 -36 0
-10 -72 -52 0
-64 -25 -38 0
-92 -100 -95 0
-99 75 87 0
-43 67 22 0
-24 51 -69 0
-34 44 8 0
-91 -22 38 0
95 10 5 0
26 -17 -98 0
-74 3 69 0
8 -79 33 0
-7 -52 -57 0
-62 -76 24 0
-68 -81 -7 0
38 -87 73 0
-34 69 -81 0
47 -26 10 0
4 -67 22 0
-70 53 -47 0
4 -84 19 0
-67 -56 98 0
18 -77 -19 0
47 -44 76 0
92 -85 52 0
-91 88 43 0
57 45 37 0
13 29 -90 0
-51 40 -2 0
69 22 -56 0
32 29 -3 0
100 25 -49 0
-36 5 -7 0
45 -76 14 0
47 44 40 0
34 98 55 0
-64 79 -22 0
-51 -94 88 0
-61 100 -96 0
5 -59 1 0
60 -30 70 0
-14 -39 -33 0
-45 -38 -56 0
98 49 81 0
77 38 -26 0
-67 90 89 0
57 76 50 0
-60 75 -93 0
-77 -17 67 0
14 -32 -72 0
-13 34 -29 0
-75 -80 84 0
39 78 -8 0
-64 21 9 0
63 46 6 0
-23 -53 -94 0
90 -86 88 0
96 -100 65 0
-57 70 -51 0
30 -52 2 0
54 -12 -79 0
4 60 15 0
93 -86 89 0
-6 34 40 0
1 97 23 0
83 -47 52 0
96 64 -2 0
-63 -46 19 0
-48 -22 -1 0
-78 46 89 0
-18 -66 -65 0
-42 93 64 0
50 -97 56 0
95 52 -5 0
-77 -36 33 0
-29 55 18 0
23 -78 59 0
-40 -56 -37 0
-41 -65 -20 0
67 76 95 0
-88 -41 47 0
-7 -49 -44 0
97 23 -4 0
41 -56 -76 0
12 76 -29 0
-43 -82 -47 0
90 -3 -29 0
-93 83 -44 0
96 37 -48 0
-32 30 34 0
-39 54 -28 0
22 -43 -70 0
4 79 58 0
70 13 -42 0
47 23 69 0
46 97 -27 0
-17 -27 -85 0
69 80 91 0
92 -55 19 0
72 -18 -65 0
48 -18 97 0
67 -5 -18 0
47 17 -11 0
14 -34 -92 0
-7 47 54 0
-21 87 -89 0
-10 59 -60 0
4 -31 -47 0
-87 -14 -49 0
29 47 75 0
-11 55 -33 0
35 6 23 0
28 -19 22 0
6 71 36 0
-4 -99 31 0
-10 67 97 0
27 65 18 0
-64 10 20 0
68 25 91 0
-61 94 23 0
-62 -51 27 0
18 40 -22 0
59 82 -33 0
55 39 24 0
-97 -29 -2 0
83 57 76 0
31 -30 -29 0
43 29 36 0
-63 -20 -84 0
6 42 87 0
-89 86 -34 0
17 44 93 0
19 56 64 0
47 71 89 0
-65 15 -14 0
69 24 -73 0
-14 87 81 0
-99 59 -3 0
-23 25 31 0
94 68 84 0
-62 -38 54 0
19 8 -13 0
-33 -98 43 0
-40 98 -21 0
-6 -34 -11 0
81 -94 41 0
71 1 -67 0
20 44 39 0
18 52 10 0
-76 -12 85 0
-18 -45 -2 0
88 27 -79 0
3 -21 20 0
79 -44 -41 0
33 -92 74 0
73 8 40 0
-50 57 -72 0
-44 89 -26 0
-46 -85 57 0
-32 39 -33 0
-56 -87 18 0
-82 -50 24 0
-37 -11 49 0
44 68 88 0
-33 54 3 0
19 60 -5 0
56 -44 -71 0
92 -9 11 0
91 -83 71 0
-64 -93 -42 0
-49 35 55 0
15 -19 27 0
98 -34 59 0
-25 38 50 0
83 -28 -26 0
-55 -74 -69 0
-78 -59 81 0
-91 41 -14 0
47 -12 -49 0
75 91 56 0
-45 54 48 0
-25 -70 12 0
8 -40 73 0
57 -25 -10 0
41 -83 72 0
61 -34 56 0
-98 22 67 0
81 -67 -78 0
-98 18 -76 0
-79 40 -84 0
80 -35 -19 0
-73 -17 -85 0
65 53 90 0
-100 38 81 0
31 15 75 0
86 -36 28 0
39 9 -44 0
41 58 93 0
69 -87 -3 0
63 -23 19 0
-89 80 -43 0
-35 42 85 0
-100 95 44 0
-27 -77 8 0
36 95 54 0
-60 -77 27 0
-1 54 -10 0
-93 38 -29 0
7 -19 90 0
2 -53 38 0
-22 86 80 0
82 -60 -16 0
33 15 13 0
49 -48 29 0
-35 32 -14 0
80 -100 -90 0
62 2 18 0
-100 -10 -9 0
-81 -86 42 0
54 -89 53 0
-97 -27 46 0
17 -26 51 0
-81 -5 -19 0
18 63 73 0
82 81 21 0
-8 -81 62 0
-87 -44 83 0
20 93 -43 0
-17 -45 56 0
-25 -45 71 0
70 41 72 0
-40 -81 -22 0
-60 8 -83 0
12 10 25 0
-97 71 63 0
87 -17 97 0
66 -95 56 0
13 91 -27 0
87 13 88 0
-12 59 -31 0
-85 -5 36 0
95 84 57 0
-53 -5 57 0
70 61 58 0
39 -71 48 0
9 68 30 0
25 -44 64 0
-9 -72 -79 0
-47 65 -2 0
-22 -76 -80 0
-26 -61 73 0
-69 24 85 0
70 -16 -54 0
89 -24 -46 0
-98 12 -27 0
71 42 52 0
-50 82 -75 0
-8 -45 87 0
43 54 88 0
-77 16 -46 0
70 -46 -86 0
10 12 7 0
-22 -61 48 0
24 39 -42 0
80 66 -22 0
-28 -86 -38 0
29 -75 -79 0
-76 -88 -12 0
-55 -74 -82 0
91 -60 98 0
86 -51 48 0
-13 -30 -99 0
-23 -1 78 0
-6 47 -7 0
-67 4 -55 0
-53 39 77 0
42 22 -19 0
47 -34 -78 0
89 -85 9 0
99 -9 40 0
-39 23 -5 0
47 -79 -33 0
-79 84 -86 0
-86 43 11 0
22 9 32 0
92 26 98 0
85 95 -91 0
-25 -72 -14 0
-33 -66 -28 0
28 32 97 0
-51 -44 95 0
44 -32 75 0
38 50 48 0
28 23 -14 0
26 57 -99 0
98 93 -17 0
3 2 17 0
-94 3 -68 0
-51 38 -83 0
-79 91 -26 0
31 -71 68 0
21 57 -71 0
63 23 27 0
-80 -72 -92 0
-65 45 28 0
49 75 -35 0
42 19 22 0
-1 -39 63 0
90 -7 -28 0
-72 -68 -19 0
26 13 -85 0
19 98 -18 0
34 86 62 0
56 -6 -57 0
20 -4 53 0
33 -75 -28 0
-2 -69 -10 0
47 40 39 0
-40 97 -41 0
-68 -51 -67 0
-76 15 -26 0
18 69 72 0
-85 57 18 0
-10 -80 33 0
-64 28 -16 0
30 -3 -83 0
57 88 -81 0
70 1 39 0
23 18 -49 0
-6 54 50 0
-36 35 -90 0
36 5 9 0
21 -62 82 0
-54 -39 25 0
65 -42 97 0
1 -95 44 0
30 -27 20 0
35 -62 -45 0
24 25 74 0
16 68 -24 0
6 47 -66 0
9 27 -71 0
-96 -10 -88 0
-73 -77 74 0
82 1 -20 0
9 -42 -72 0
-77 14 -16 0
-95 -19 -4 0
79 80 -54 0
-47 98 30 0
11 6 -51 0
-57 63 86 0
36 18 -66 0
-9 -65 5 0
-50 -58 -72 0
-2 22 -97 0
-89 5 -86 0
-91 93 -68 0
-2 -16 -39 0
43 -14 59 0
-2 37 74 0
11 -33 34 0
-62 -70 -99 0
85 -63 -30 0
-95 52 19 0
96 41 -99 0
30 1 -62 0
92 38 -58 0
10 -92 21 0
-56 22 94 0
84 -67 71 0
98 -45 -14 0
-10 45 -49 0
-79 52 -87 0
-2 81 -44 0
29 -24 -99 0
-22 100 -70 0
71 61 83 0
-87 -51 91 0
35 46 -23 0
-81 2 49 0
87 16 4 0
59 -2 94 0
94 -33 -21 0
-47 -76 -41 0
-65 -49 -76 0
-14 -26 21 0
-25 20 -61 0
32 -10 -51 0
43 16 74 0
-83 10 28 0
-92 -86 -75 0
45 -69 64 0
-73 -46 -60 0
62 24 93 0
-48 15 3 0
90 48 82 0
46 40 -32 0
-50 7 -90 0
-23 -36 39 0
-62 -19 -75 0
68 -43 -35 0
-52 13 -48 0
31 -26 -98 0
-37 -59 -77 0
-50 -23 -93 0
-64 -45 -61 0
41 16 25 0
1 95 31 0
-92 12 -70 0
57 100 91 0
52 72 -99 0
-89 34 -14 0
-28 15 4 0
66 -60 45 0
21 99 -50 0
100 14 -62 0
-8 2 -19 0
-39 -83 -89 0
71 10 -19 0
-74 95 47 0
-37 96 89 0
-90 -41 40 0
-8 -79 72 0
-100 -75 -90 0
15 23 -38 0
3 16 -79 0
77 63 97 0
78 -66 -71 0
-81 -99 -64 0
-75 97 -32 0
37 -52 8 0
39 -41 2 0
-24 59 2 0
16 -69 30 0
71 -90 -22 0
-9 -84 -3 0
32 6 38 0
-91 30 85 0
-67 -15 4 0
22 -76 100 0
26 36 -98 0
33 -13 -9 0
-43 -80 71 0
-5 -36 15 0
43 -44 -11 0
22 -93 -60 0
-30 -10 3 0
1 -47 -19 0
-13 -48 -17 0
-38 -45 62 0
11 12 22 0
52 -51 -86 0
-73 -10 -67 0
-49 -65 -4 0
45 -32 44 0
-58 86 45 0
-99 44 -7 0
84 -83 -11 0
-5 31 -95 0
79 71 -82 0
-30 -98 -44 0
-1 63 -39 0
-37 65 -82 0
-3 86 40 0
-33 -16 76 0
5 -90 33 0
51 -28 -65 0
-2 -68 -26 0
62 67 -25 0
86 -58 89 0
-46 -17 -77 0
82 76 -58 0
-66 -91 -31 0
36 59 -15 0
26 -96 27 0
85 55 42 0
88 27 58 0
100 56 -54 0
-75 -14 -73 0
65 -74 78 0
88 -87 -97 0
93 94 21 0
35 -55 97 0
-84 -76 -14 0
-4 -73 31 0
-58 -29 86 0
-73 26 41 0
-89 -66 83 0
-59 -95 -10 0
-100 -65 -98 0
-39 -15 35 0
33 -2 -24 0
74 -52 -77 0
56 11 25 0
51 -44 11 0
49 100 -99 0
-80 -68 20 0
-29 52 1 0
64 82 37 0
-77 59 -2 0
4 27 65 0
-12 72 26 0
26 -81 -39 0
-78 -48 -9 0
-47 -11 -75 0
-43 32 -15 0
-5 -3 31 0
-11 24 -76 0
34 22 49 0
63 -2 -35 0
-2 33 -61 0
-73 34 -95 0
-19 -15 21 0
24 -55 -29 0
-1 28 99 0
34 10 -14 0
93 57 68 0
-37 -45 61 0
29 44 -97 0
42 92 -14 0
-41 42 -75 0
28 52 -5 0
-60 55 27 0
-42 -96 -11 0
77 63 -95 0
100 67 -70 0
-27 52 89 0
-86 70 -1 0
-18 52 36 0
53 -99 -34 0
37 35 -72 0
36 30 10 0
-46 56 37 0
-69 7 -51 0
99 92 -77 0
-50 21 -48 0
6 29 -60 0
66 57 94 0
82 -94 -29 0
-3 -69 63 0
63 45 61 0
-64 -26 100 0
86 84 -67 0
