c instance by G2
145 26 -102 0
59 -125 117 0
71 70 67 0
-44 93 100 0
10 -139 -126 0
63 -137 143 0
-54 -106 -136 0
-29 -99 125 0
-138 58 -101 0
76 -14 62 0
-1 42 -113 0
109 142 -90 0
28 -51 -125 0
-15 45 46 0
52 122 -27 0
15 -94 145 0
34 142 -57 0
109 132 19 0
42 111 -141 0
-130 145 -107 0
14 53 -55 0
-115 -103 -116 0
68 -79 44 0
-13 80 -123 0
90 -8 58 0
113 16 43 0
-141 -88 19 0
-13 81 -61 0
14 59 -104 0
86 -66 111 0
94 10 83 0
-107 114 -75 0
-98 102 108 0
58 -83 -126 0
79 124 22 0
86 44 146 0
114 -104 85 0
-148 -63 130 0
119 29 -27 0
137 -125 72 0
-57 133 -62 0
-108 -44 17 0
123 -90 -1 0
49 -148 -42 0
127 -78 -54 0
78 8 82 0
-106 58 107 0
8 116 -133 0
95 -52 -31 0
83 -119 54 0
-63 -105 -89 0
108 -116 -28 0
-112 62 147 0
-34 17 84 0
95 148 -109 0
102 -37 -97 0
-16 -120 13 0
44 64 -69 0
109 -46 -121 0
-57 50 -17 0
-46 -67 49 0
-99 98 60 0
83 -13 76 0
47 -75 146 0
-145 109 115 0
-121 8 -148 0
-119 26 -64 0
92 -39 23 0
-2 -64 148 0
-84 -44 141 0
-114 52 65 0
8 -20 137 0
-87 130 16 0
-92 -35 57 0
-22 68 147 0
13 -126 -137 0
-87 -58 -92 0
139 58 15 0
-132 -150 -113 0
-135 -131 21 0
-74 77 122 0
-90 105 -73 0
-128 104 84 0
-5 -61 -105 0
77 93 95 0
59 -100 114 0
122 -37 62 0
68 2 30 0
-120 -15 60 0
95 96 -76 0
-102 -121 -7 0
-68 -38 -5 0
-59 129 -71 0
-14 -121 142 0
140 -66 133 0
38 115 -92 0
-99 82 128 0
94 45 70 0
80 -59 17 0
47 -108 -69 0
69 -15 1 0
-138 -89 53 0
-103 -52 -118 0
-119 -31 -112 0
28 -116 150 0
10 -113 54 0
13 -96 35 0
-125 -95 -129 0
5 93 -106 0
-128 41 -50 0
-89 136 74 0
-127 31 77 0
-81 116 -35 0
-92 -69 -122 0
-57 -95 -54 0
85 -25 143 0
-140 145 -42 0
-76 111 -50 0
146 14 -61 0
14 -62 129 0
72 69 -4 0
94 129 -50 0
-40 122 -9 0
-40 5 13 0
-90 81 -100 0
-37 18 51 0
-27 -46 -79 0
60 -66 50 0
-111 123 57 0
-6 115 -27 0
-87 -91 -59 0
137 -46 -49 0
56 -92 12 0
67 126 -60 0
147 36 -40 0
137 -40 -55 0
-34 -17 77 0
-76 -116 138 0
139 149 -121 0
27 28 129 0
-10 -142 33 0
119 -14 -149 0
29 142 140 0
-28 -47 117 0
91 125 -86 0
55 -68 4 0
-47 142 85 0
-87 -103 124 0
61 -129 115 0
-22 68 -49 0
-121 102 -32 0
126 -102 144 0
-80 -11 -86 0
99 72 150 0
2 -110 9 0
-58 -25 100 0
115 -49 99 0
109 -67 -14 0
-109 -95 14 0
-40 -109 -52 0
5 -94 -62 0
-103 99 19 0
47 16 119 0
-145 41 -89 0
65 -89 -60 0
135 126 123 0
68 -111 -60 0
-104 -31 128 0
-89 88 -96 0
33 78 110 0
53 36 -13 0
78 -53 -131 0
19 130 79 0
-69 -80 25 0
-95 98 -36 0
127 -57 87 0
126 29 -147 0
70 -94 77 0
86 126 46 0
-144 60 135 0
111 139 -60 0
73 -116 -30 0
-61 105 150 0
-91 -2 -92 0
-139 33 -110 0
-23 20 -8 0
120 -51 39 0
59 36 -102 0
52 27 -47 0
133 -11 33 0
136 -55 -51 0
78 -49 -76 0
-138 -79 49 0
-22 16 -113 0
39 -142 -38 0
12 -120 5 0
-55 -12 -113 0
-26 19 145 0
-3 -82 51 0
1 -11 103 0
128 85 -88 0
21 -123 97 0
117 97 113 0
-33 -11 -99 0
-38 -69 73 0
41 -106 61 0
-43 -105 57 0
135 -82 66 0
45 -86 -5 0
91 -31 -2 0
-127 117 111 0
125 135 139 0
104 65 130 0
-75 -51 -31 0
108 81 41 0
139 -102 47 0
-9 128 -82 0
-128 -31 3 0
-51 83 -121 0
22 -60 -43 0
-11 118 -103 0
91 -69 -9 0
-46 16 28 0
46 -133 140 0
55 -39 76 0
-1 -104 115 0
44 -22 112 0
102 55 112 0
-29 -141 46 0
-148 -5 9 0
13 88 -111 0
-109 -56 142 0
-24 72 -50 0
-37 -27 29 0
-150 -16 -80 0
-50 -44 55 0
-104 89 -45 0
113 21 -106 0
-27 21 -150 0
-34 -106 -98 0
-8 -61 20 0
56 -150 142 0
-130 42 -2 0
-41 -21 -73 0
-10 52 67 0
-21 -13 117 0
-109 134 -64 0
-115 -130 47 0
62 79 127 0
-42 -138 48 0
-4 133 -39 0
-18 7 -8 0
-100 146 -68 0
-44 -106 147 0
-34 119 -31 0
-107 -14 33 0
-20 -122 -78 0
62 -134 10 0
134 94 -72 0
-91 75 -2 0
16 -136 4 0
24 32 68 0
-148 49 115 0
6 52 -149 0
149 123 -81 0
39 16 -100 0
131 -118 -50 0
-11 -71 -35 0
-146 -62 94 0
102 132 -54 0
-137 9 -23 0
48 51 -8 0
-53 -29 45 0
131 47 55 0
110 134 -111 0
83 -29 68 0
-127 -47 -95 0
-84 -110 142 0
42 -133 -35 0
-75 -108 -12 0
-84 -28 78 0
67 113 46 0
50 -75 -118 0
-63 72 -70 0
-69 -38 106 0
-48 133 62 0
-49 -64 -9 0
-104 -11 42 0
-72 -91 47 0
105 29 -66 0
105 34 -48 0
27 101 2 0
32 19 -110 0
91 42 111 0
-127 51 5 0
136 103 -38 0
-83 128 79 0
-86 93 125 0
-27 -4 -59 0
-14 -124 -148 0
-129 -3 14 0
29 60 -59 0
-71 -127 -44 0
-17 -68 -11 0
-27 -148 -13 0
14 -149 45 0
78 -39 106 0
105 100 124 0
-90 -18 123 0
101 -115 46 0
-46 5 128 0
9 66 111 0
35 148 23 0
-1 -105 28 0
-34 125 142 0
24 -149 -18 0
67 -118 -65 0
28 113 -20 0
-136 -62 -7 0
-6 3 -49 0
6 -130 -123 0
-16 20 -142 0
-88 22 71 0
-23 28 -73 0
91 -56 64 0
76 127 -129 0
-150 -110 135 0
111 8 -148 0
54 45 44 0
84 68 -104 0
11 136 -10 0
-27 -128 87 0
13 -4 -89 0
-118 17 -47 0
-105 -73 -63 0
-50 -51 19 0
18 -73 55 0
84 18 -29 0
-143 -45 61 0
133 29 -102 0
125 -144 103 0
79 112 -141 0
-107 106 -60 0
8 -111 -148 0
-96 -13 146 0
-142 7 -110 0
-70 -97 -54 0
-79 -126 86 0
109 -115 -112 0
-138 15 -12 0
1 -118 -2 0
-66 5 1 0
6 -91 -114 0
-73 -57 -116 0
-63 -148 75 0
-149 53 -98 0
52 -40 -121 0
136 84 -67 0
-130 -8 -145 0
-150 116 30 0
32 121 118 0
69 112 72 0
35 149 69 0
-111 144 26 0
-133 109 -98 0
139 -111 -108 0
66 56 100 0
-144 -25 75 0
12 150 65 0
-36 125 44 0
1 55 114 0
-63 -110 81 0
106 67 -118 0
75 19 143 0
-9 -82 108 0
128 -147 -57 0
68 -141 -12 0
140 3 68 0
-147 65 -37 0
132 -90 43 0
56 -86 53 0
-72 -104 -64 0
-53 -48 -27 0
97 37 102 0
90 89 47 0
130 -121 -71 0
22 31 -43 0
-105 142 62 0
52 -15 56 0
77 -6 130 0
-12 -112 -130 0
70 8 -97 0
148 -88 41 0
-141 55 -131 0
-31 4 -72 0
-72 -104 -33 0
126 15 139 0
-24 90 -78 0
-69 -112 -137 0
26 94 2 0
98 -23 -145 0
44 15 -97 0
-148 -128 -66 0
25 33 48 0
-80 -40 16 0
-123 12 -10 0
-25 -31 80 0
-44 -147 -68 0
-98 -125 -92 0
-74 47 -73 0
1 -36 -55 0
-24 48 44 0
-41 141 138 0
115 -114 -17 0
85 148 -79 0
105 -30 102 0
141 33 -20 0
66 136 51 0
68 83 71 0
57 149 60 0
10 -31 81 0
109 -10 80 0
6 -146 38 0
140 38 -141 0
-104 -92 141 0
115 144 -105 0
-147 38 150 0
97 33 -18 0
139 15 113 0
-120 91 -139 0
-89 124 -14 0
-130 2 -45 0
-38 -45 10 0
101 3 145 0
57 -48 146 0
-146 41 -85 0
-42 -106 79 0
58 -6 16 0
93 -70 43 0
-111 -129 -81 0
-81 -131 122 0
76 109 -86 0
-50 4 -110 0
-48 -25 126 0
-129 35 143 0
-144 57 -100 0
-115 128 -132 0
-27 -30 60 0
-73 -136 24 0
53 128 94 0
-49 103 97 0
110 97 -102 0
-133 57 149 0
-112 -44 -73 0
-148 149 109 0
-2 86 -81 0
-106 -61 -87 0
79 -69 -14 0
41 -77 43 0
62 35 91 0
-46 -60 -113 0
39 113 57 0
27 -126 114 0
-104 43 136 0
-130 -11 -58 0
118 61 76 0
96 -135 15 0
-60 -27 -134 0
47 -50 149 0
-76 92 -129 0
-107 -20 -78 0
48 20 -53 0
-129 11 61 0
92 50 86 0
126 1 68 0
34 -15 23 0
127 85 39 0
120 94 -4 0
-89 19 -14 0
-38 -106 -29 0
-91 81 93 0
-59 54 -104 0
-44 -57 11 0
-148 -14 -62 0
-17 74 -22 0
35 78 36 0
-122 86 37 0
36 128 -92 0
-24 -143 18 0
-109 -25 16 0
96 -15 58 0
143 44 109 0
-64 -132 54 0
-122 -129 -42 0
-96 -1 -125 0
-35 -76 142 0
-73 35 113 0
-58 -34 -8 0
-2 -84 -24 0
-136 13 -69 0
62 90 118 0
-145 140 49 0
-48 -2 115 0
-148 -35 107 0
-10 18 138 0
56 29 123 0
-96 -44 -15 0
112 -50 72 0
74 80 120 0
39 123 2 0
115 -99 7 0
134 -70 -66 0
-40 -73 56 0
-68 41 82 0
33 89 -113 0
95 -57 85 0
-50 47 75 0
143 108 -118 0
-68 39 47 0
74 -145 82 0
62 -7 -136 0
-95 -121 -9 0
28 -76 62 0
125 13 -11 0
-123 2 -140 0
117 -58 -29 0
6 139 -141 0
88 48 74 0
-94 -76 58 0
-14 80 69 0
-149 -7 -114 0
150 68 19 0
40 79 130 0
124 -110 -19 0
49 35 87 0
16 133 8 0
-58 131 -51 0
-149 140 135 0
-134 102 -123 0
-2 41 81 0
-132 -75 114 0
103 29 -147 0
-75 -150 -142 0
-5 -22 55 0
-136 128 80 0
104 80 65 0
65 115 138 0
16 -143 -84 0
-88 -81 47 0
-70 84 15 0
-21 93 51 0
80 139 -90 0
-6 -92 4 0
73 49 -33 0
71 -150 -69 0
-139 136 130 0
-121 -99 142 0
108 -98 77 0
-19 91 27 0
-58 -148 -15 0
-37 55 84 0
-82 40 76 0
-131 69 140 0
125 -83 112 0
-46 -78 61 0
62 -137 52 0
-40 146 -87 0
-12 82 -65 0
91 -86 -124 0
47 -25 86 0
-33 -102 21 0
-146 -1 -129 0
-137 36 39 0
-119 -143 -42 0
-10 142 -23 0
-128 -144 -141 0
131 56 -146 0
-37 116 -107 0
34 -11 49 0
-33 -16 84 0
49 -61 1 0
100 33 -44 0
-69 -67 -112 0
137 19 145 0
119 47 134 0
-66 87 -15 0
77 112 29 0
-121 104 -70 0
-63 -134 37 0
136 -132 -22 0
61 70 104 0
136 -83 -145 0
-36 -13 117 0
19 -58 -45 0
-17 -5 -28 0
14 -137 -71 0
-51 110 46 0
-127 1 120 0
-114 135 -148 0
-90 -7 104 0
-147 -63 -8 0
-74 -144 141 0
89 39 133 0
126 14 120 0
131 -18 49 0
-135 -68 -148 0
-24 21 -84 0
-49 -41 -73 0
14 -54 132 0
139 108 76 0
-24 -30 14 0
133 149 -68 0
-76 41 58 0
-130 -50 3 0
4 -80 87 0
124 -60 86 0
24 38 41 0
-6 142 -104 0
-149 -73 76 0
49 5 -16 0
143 -41 68 0
-139 23 -84 0
10 -50 77 0
108 -70 5 0
92 -149 63 0
35 -143 -86 0
-17 127 -122 0
-111 -63 -75 0
-100 -43 110 0
-143 -17 124 0
50 -73 -108 0
-31 127 -150 0
-147 76 -9 0
-95 7 145 0
-8 46 28 0
-35 23 -97 0
9 -135 139 0
107 142 73 0
-110 -7 100 0
-46 141 -124 0
-44 -95 -3 0
-121 43 -127 0
72 -106 105 0
-51 20 120 0
-118 -150 -111 0
106 103 55 0
-40 118 44 0
25 -52 99 0
-145 101 106 0
147 -107 -33 0
51 62 -27 0
-35 -123 -137 0
-124 148 62 0
94 -134 69 0
-53 -141 -78 0
104 44 141 0
48 -137 -59 0
-77 -3 -148 0
-81 -106 87 0
26 -58 -77 0
118 -59 54 0
93 92 146 0
3 79 -41 0
54 -143 20 0
28 -61 128 0
-104 -6 -21 0
-150 73 107 0
-145 7 -47 0
105 -56 -132 0
-41 46 -39 0
30 27 111 0
42 -90 54 0
-42 -52 -22 0
45 -80 91 0
-79 124 -107 0
89 74 46 0
-134 -3 67 0
-65 78 -22 0
12 -34 -75 0
7 -30 110 0
-103 123 37 0
-10 -51 125 0
-101 -107 121 0
-29 -17 -140 0
-42 30 106 0
60 138 -23 0
4 140 -112 0
82 -23 26 0
-10 103 -35 0
8 53 -12 0
79 111 140 0
-128 21 -11 0
-122 -80 99 0
-96 -139 70 0
-113 36 47 0
-46 -1 -103 0
109 -31 32 0
12 -125 131 0
20 108 -77 0
-147 -27 25 0
131 -88 140 0
-23 39 1 0
-102 43 -64 0
143 -32 -128 0
107 101 26 0
-128 87 37 0
30 141 -96 0
-117 -132 -125 0
15 99 -100 0
-122 134 -58 0
91 150 34 0
57 63 -4 0
39 76 -5 0
-84 104 102 0
124 4 96 0
121 142 68 0
31 -3 -65 0
-14 -130 -20 0
120 -24 107 0
37 -93 24 0
-121 94 -60 0
-148 88 -134 0
120 56 95 0
-62 45 -52 0
54 -45 -12 0
44 -122 -66 0
38 85 -146 0
64 8 -81 0
-67 87 108 0
22 135 -101 0
-128 89 17 0
-139 97 -141 0
-117 -20 6 0
-127 -23 -18 0
3 89 74 0
15 -105 38 0
70 145 -39 0
113 107 76 0
140 -118 -17 0
10 120 -49 0
2 -5 124 0
-40 15 19 0
17 34 -27 0
22 -98 -69 0
-84 -75 -64 0
-66 -37 106 0
-29 -87 -108 0
75 -74 120 0
-63 -12 51 0
98 144 133 0
-47 -132 -4 0
-141 88 -92 0
-29 107 -22 0
-75 22 94 0
29 -129 -69 0
82 53 -63 0
-89 -63 110 0
62 -67 80 0
-27 -124 5 0
-109 -67 -31 0
-28 125 121 0
-14 16 -147 0
-67 -133 13 0
-131 -140 14 0
-138 38 -67 0
133 1 135 0
91 -100 -8 0
106 -134 -71 0
-136 -84 33 0
29 97 -101 0
102 39 47 0
-34 36 -63 0
-102 93 7 0
65 -118 -10 0
-40 126 -6 0
56 -91 90 0
91 -123 146 0
88 45 85 0
23 -114 -132 0
48 37 -8 0
58 81 -39 0
-16 40 -118 0
-61 86 16 0
-53 -61 82 0
44 54 19 0
5 21 -92 0
92 77 10 0
-149 -140 127 0
-8 56 -54 0
144 32 -25 0
55 91 -120 0
134 58 -84 0
-79 68 -115 0
-78 -14 -38 0
120 145 21 0
-127 -76 -73 0
-13 -96 65 0
-62 15 -117 0
-4 -40 141 0
80 -126 4 0
-13 5 140 0
-69 -73 -11 0
150 -122 126 0
-3 -111 67 0
60 1 122 0
129 -118 -64 0
-22 91 52 0
146 -62 91 0
62 -103 23 0
41 -140 -24 0
-110 -146 -9 0
68 -79 147 0
-67 -124 -44 0
-28 -129 -132 0
143 -78 -140 0
-132 66 27 0
-132 9 137 0
-63 31 41 0
-61 130 147 0
57 -120 -88 0
-69 17 104 0
-103 84 138 0
-26 -104 94 0
-150 5 -50 0
-8 -43 -139 0
-128 -25 133 0
133 81 -21 0
125 14 2 0
69 -109 23 0
62 -128 -1 0
-123 60 136 0
77 -14 -34 0
19 -95 127 0
-94 -58 117 0
-115 -63 52 0
-130 83 42 0
-8 68 117 0
25 30 -28 0
-89 59 58 0
111 -112 -78 0
75 -27 -74 0
-3 -111 -24 0
18 86 -62 0
117 -79 -141 0
131 3 49 0
-127 -77 -111 0
-105 93 -54 0
63 -131 32 0
-45 -84 119 0
-21 -112 -127 0
104 75 -13 0
-19 62 -28 0
-80 -73 106 0
136 95 -81 0
18 -3 -31 0
-149 125 110 0
-18 80 16 0
41 -23 93 0
-54 -98 -60 0
54 65 -93 0
59 -31 144 0
22 52 -115 0
108 26 -49 0
60 -143 53 0
-10 59 67 0
84 -121 83 0
63 -22 -137 0
106 -92 104 0
146 -85 -73 0
-27 -91 -57 0
-69 35 144 0
-141 22 -132 0
-134 32 -85 0
-62 94 -144 0
-63 140 -42 0
91 -71 -115 0
47 39 -5 0
-59 -90 -37 0
29 57 -13 0
-87 135 14 0
-6 9 -4 0
149 14 -68 0
-114 -36 -51 0
141 -55 -124 0
-23 -24 -135 0
-100 49 -104 0
-114 -128 -15 0
62 4 104 0
113 76 -79 0
-8 -77 -12 0
14 -28 1 0
71 -63 47 0
-41 52 -78 0
-69 -66 148 0
-58 47 -81 0
14 116 59 0
50 93 -119 0
127 60 -12 0
21 -113 140 0
124 59 -5 0
125 -29 115 0
142 -38 54 0
125 130 97 0
-84 -69 42 0
57 98 -105 0
-61 113 97 0
133 128 -68 0
-12 -23 -76 0
55 -36 -130 0
84 39 138 0
-55 -124 -122 0
4 -128 -61 0
86 38 58 0
-48 44 25 0
101 -79 -136 0
49 -89 -75 0
-95 105 -32 0
78 148 -9 0
-117 -40 114 0
-99 -139 49 0
-141 68 112 0
-5 48 -69 0
-125 144 -135 0
-102 -56 1 0
-89 124 -40 0
-43 34 -25 0
57 -1 -85 0
-75 39 134 0
-63 88 140 0
117 121 -130 0
23 -141 60 0
-96 -41 -20 0
-25 76 86 0
73 -103 108 0
-59 -1 130 0
-97 122 -10 0
-10 -99 2 0
-28 -41 114 0
-41 -44 71 0
-103 -108 -95 0
112 42 -111 0
16 -110 54 0
-76 -42 28 0
36 133 -51 0
73 48 -65 0
-111 15 -54 0
-119 106 144 0
-37 149 -24 0
27 -95 1 0
121 74 48 0
114 -143 71 0
100 -69 -128 0
-104 -61 64 0
109 -132 32 0
127 98 -62 0
-108 -17 -6 0
-29 52 17 0
-51 36 -141 0
95 69 -54 0
-35 2 -34 0
-73 -32 34 0
-70 134 24 0
-7 97 86 0
-81 8 98 0
9 -83 95 0
141 66 115 0
-30 -24 28 0
80 29 -21 0
-18 -93 122 0
-143 47 -11 0
-54 28 -60 0
-142 -57 -18 0
16 -39 12 0
-128 84 79 0
-137 34 -90 0
120 -16 61 0
116 -75 8 0
-108 42 -29 0
92 -119 -11 0
-131 52 -65 0
76 49 123 0
-87 131 -120 0
-98 -70 -44 0
52 51 -125 0
-69 -120 65 0
-74 29 45 0
33 -139 68 0
-100 -96 -3 0
-14 -115 28 0
26 51 70 0
50 4 -128 0
107 -38 81 0
-127 -48 -103 0
69 -148 126 0
-68 70 -143 0
14 39 54 0
21 -9 77 0
-129 106 30 0
62 106 -88 0
77 -102 136 0
61 -119 94 0
72 -132 -118 0
125 -50 131 0
-103 137 -42 0
5 -149 -82 0
48 -93 -113 0
-31 -99 72 0
69 -95 85 0
-94 93 -24 0
76 -43 103 0
-107 -79 63 0
37 79 115 0
58 -91 96 0
-127 20 62 0
-127 -94 68 0
131 -128 -95 0
98 76 114 0
127 -138 64 0
-90 17 131 0
-21 140 -116 0
115 74 68 0
-102 -106 -103 0
-114 16 -5 0
-19 138 6 0
-96 43 -13 0
-47 143 20 0
57 12 103 0
116 -103 7 0
-133 84 -9 0
59 -38 -99 0
11 77 -109 0
70 23 -111 0
66 118 -28 0
-144 -145 134 0
-43 -109 -18 0
1 92 31 0
98 117 134 0
120 -30 -43 0
-25 26 -112 0
-47 -15 26 0
-12 -91 -117 0
90 -4 66 0
120 -133 -112 0
41 -52 141 0
-137 -37 -2 0
-131 -20 -9 0
13 43 129 0
122 87 126 0
14 46 -143 0
-143 17 -131 0
-132 147 44 0
45 16 -22 0
32 -100 30 0
25 1 64 0
-150 -37 44 0
112 -38 104 0
-140 -29 5 0
-110 105 -141 0
39 -108 147 0
74 -64 3 0
-73 103 78 0
7 -54 -89 0
52 26 16 0
-18 81 -72 0
6 -104 -5 0
-30 129 86 0
-108 20 -111 0
-110 -61 -99 0
-122 -129 -48 0
-101 147 -11 0
-27 -115 -24 0
111 -141 7 0
-1 112 -100 0
-92 45 59 0
-104 45 -57 0
27 136 -84 0
-126 81 -51 0
-32 82 70 0
88 -10 118 0
-147 132 149 0
-28 -36 -18 0
142 -85 -100 0
21 -45 -69 0
-41 116 -53 0
71 45 88 0
102 96 -129 0
104 -1 68 0
-113 49 108 0
147 61 57 0
94 149 95 0
-42 58 62 0
-94 -86 145 0
6 -77 -69 0
13 25 -129 0
6 -106 -101 0
-80 -37 121 0
128 79 68 0
-143 -45 14 0
-90 -8 -128 0
-135 27 126 0
27 109 39 0
-101 5 -15 0
-116 51 -38 0
-50 130 26 0
31 146 -38 0
39 -84 124 0
-42 -116 85 0
124 -12 -109 0
15 -81 5 0
24 48 2 0
53 36 128 0
32 125 104 0
-112 8 -62 0
119 10 -3 0
124 -86 -31 0
15 43 124 0
148 -27 -20 0
-138 -69 94 0
-121 116 -107 0
17 60 -86 0
58 -89 -105 0
112 -87 -91 0
120 -99 -13 0
-67 -31 49 0
-91 -42 133 0
98 -137 125 0
144 -12 74 0
34 -104 136 0
48 18 -117 0
62 -136 -112 0
41 59 -114 0
142 -69 129 0
-10 59 -136 0
105 145 -23 0
117 149 107 0
-102 120 63 0
-37 47 -39 0
-107 -97 -30 0
-35 -140 146 0
88 42 92 0
-102 36 8 0
126 16 101 0
116 -114 14 0
-104 52 -33 0
-99 135 21 0
15 -90 14 0
105 -142 124 0
-107 96 -134 0
85 -126 -3 0
13 -5 -103 0
-119 7 108 0
-95 -134 -148 0
-18 -46 4 0
15 -97 -36 0
-144 105 115 0
140 -143 -132 0
-113 -11 135 0
17 49 145 0
64 -65 -53 0
51 -83 -33 0
133 -57 64 0
-48 -18 -84 0
-149 -45 130 0
-17 90 143 0
-109 58 47 0
-61 -71 -45 0
-118 137 102 0
133 -50 -40 0
-113 -65 -44 0
1 3 55 0
48 -95 117 0
35 63 -20 0
-66 -5 86 0
52 -81 148 0
118 -105 66 0
48 10 -124 0
-139 -57 75 0
-22 16 21 0
-17 143 33 0
-27 -17 -107 0
46 -39 33 0
-33 -112 130 0
102 -88 -105 0
-29 -143 59 0
-53 -45 85 0
-116 143 14 0
95 36 -25 0
-95 -128 -60 0
27 20 -65 0
-43 95 -21 0
26 45 -105 0
-33 94 -43 0
-107 -98 6 0
13 30 -93 0
-48 5 86 0
-147 -128 110 0
28 -136 113 0
71 24 -40 0
-14 34 45 0
92 -122 36 0
1 -91 -16 0
-47 98 -12 0
40 123 6 0
92 73 -147 0
20 94 -102 0
106 12 8 0
-81 49 -20 0
-73 -47 83 0
-22 5 121 0
117 -45 -41 0
-99 -29 -23 0
89 9 13 0
145 61 110 0
-104 -56 12 0
69 91 25 0
-100 26 -42 0
-149 -85 100 0
-145 53 -64 0
108 -29 -36 0
132 59 14 0
-13 -136 61 0
-1 -114 39 0
19 116 132 0
64 31 -50 0
67 98 -96 0
106 -119 -95 0
-83 76 33 0
-19 -119 86 0
-141 6 -52 0
-41 -148 -3 0
-35 -48 36 0
77 -99 144 0
-115 8 -71 0
-52 138 2 0
31 -21 62 0
-59 -21 27 0
-40 -79 146 0
26 -56 -91 0
61 -50 -103 0
-3 -46 -146 0
-28 47 -50 0
16 -43 -59 0
45 -74 -57 0
108 -16 125 0
-86 -12 51 0
-22 -51 132 0
17 -135 -129 0
-144 42 -120 0
70 -40 -26 0
101 5 -59 0
-77 30 88 0
-109 -18 94 0
79 -36 71 0
-64 -82 48 0
106 117 -67 0
-81 -131 -88 0
-126 136 140 0
2 50 48 0
-36 -5 93 0
41 90 -131 0
132 39 -100 0
-69 -113 -97 0
-73 144 -18 0
16 -112 127 0
1 125 -48 0
47 -103 -106 0
-100 -50 15 0
28 -114 72 0
-142 -11 114 0
-113 34 -137 0
-138 101 -11 0
-32 49 14 0
-46 62 -45 0
-133 -54 -148 0
68 58 -65 0
-102 -24 146 0
10 -43 63 0
94 109 146 0
-40 -124 -66 0
-6 -141 -143 0
-149 -7 95 0
65 -145 -5 0
-39 -31 124 0
88 140 2 0
-132 -78 48 0
-143 101 114 0
86 121 -143 0
-146 -62 94 0
-47 46 49 0
42 -60 -100 0
-39 86 -54 0
-136 75 117 0
-150 -1 72 0
-72 -118 107 0
-16 5 112 0
55 -35 126 0
-55 -123 85 0
-112 60 -55 0
-32 85 -100 0
80 -90 -126 0
-100 51 -139 0
64 109 -70 0
68 67 -17 0
-72 83 -104 0
141 36 -61 0
20 141 22 0
-119 117 146 0
5 111 -11 0
4 32 37 0
-28 -11 -128 0
5 29 -148 0
-68 101 -90 0
-46 -128 -22 0
98 -106 137 0
-27 9 -12 0
-44 -74 64 0
146 -104 -115 0
126 97 -66 0
90 66 10 0
-28 131 -23 0
-1 -78 124 0
-150 -145 98 0
-107 147 2 0
-86 76 94 0
12 47 60 0
1 -91 76 0
-143 -76 41 0
-144 84 37 0
-47 -29 -99 0
65 -14 -96 0
-74 21 54 0
-71 52 12 0
130 -34 116 0
136 56 35 0
42 -2 -60 0
-54 -145 89 0
47 104 136 0
13 81 18 0
-87 -94 133 0
17 113 25 0
116 32 146 0
113 122 32 0
94 108 -85 0
-33 -66 -28 0
-106 56 59 0
-131 -47 57 0
115 -70 -127 0
-102 -123 -9 0
5 48 124 0
-97 135 -50 0
-88 -108 -143 0
38 -31 36 0
-83 23 -42 0
107 57 -82 0
24 -7 -119 0
-9 86 -143 0
72 47 -102 0
-89 -24 -86 0
-26 67 -138 0
66 91 117 0
-72 -103 -98 0
-56 -100 -17 0
-83 12 -105 0
-89 -69 86 0
23 -16 116 0
8 -128 -106 0
52 20 100 0
-99 41 136 0
-110 -104 -116 0
43 26 -105 0
-112 4 -103 0
113 -149 -106 0
-116 75 -33 0
84 -18 -5 0
32 53 108 0
-52 -71 145 0
16 66 -144 0
-28 -7 79 0
60 17 12 0
70 -107 -111 0
99 115 -92 0
-53 -126 -120 0
-73 -111 -61 0
-95 45 44 0
-20 -133 77 0
-41 10 -137 0
-4 -120 -105 0
-83 -114 120 0
-103 -93 -29 0
84 -46 30 0
-114 -121 -32 0
100 12 -2 0
86 -81 132 0
140 -82 121 0
-59 142 -135 0
-2 -149 -13 0
-27 143 49 0
113 -3 2 0
78 -150 96 0
141 -77 -133 0
110 -17 -13 0
-91 118 -40 0
-53 105 68 0
79 -1 19 0
-61 85 -147 0
-141 -116 150 0
26 55 -5 0
-61 17 -93 0
30 -75 -48 0
-28 78 -138 0
-147 69 -103 0
-84 -52 -41 0
-74 -148 127 0
-84 -79 96 0
90 133 46 0
-31 148 18 0
-77 -134 -83 0
-34 -145 127 0
-97 -150 -78 0
69 -138 25 0
18 120 -100 0
118 146 -149 0
81 -72 91 0
-143 -39 -43 0
-46 -149 93 0
110 22 132 0
-141 -33 -32 0
100 142 -64 0
-99 -62 45 0
-24 65 -21 0
-78 89 67 0
-78 148 12 0
-57 -118 108 0
-19 -103 -55 0
-97 60 43 0
-24 142 -91 0
86 8 80 0
-77 85 4 0
7 109 -64 0
10 -7 -143 0
-142 31 -113 0
134 41 -37 0
102 -2 -39 0
-8 100 -129 0
-22 72 79 0
79 -142 69 0
39 -143 68 0
-88 47 17 0
-132 26 -77 0
42 150 -32 0
47 119 17 0
9 57 -105 0
66 -75 -10 0
43 127 -107 0
148 -3 -84 0
148 -138 -25 0
142 135 -59 0
-138 139 -124 0
-35 -123 -91 0
91 -83 17 0
-12 -137 -14 0
130 145 119 0
-108 -111 -130 0
12 119 -67 0
72 47 -61 0
134 -9 -65 0
-85 -136 -35 0
-67 -124 -47 0
118 -70 -119 0
-90 -107 -43 0
-17 -75 130 0
-85 99 -40 0
